-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/1984 through 01/31/1984 
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
LAT,LON,YEAR,DOY,PRECTOTCORR
-5.75,31.75,1984,16,7.75
-5.75,32.25,1984,16,7.82
-5.75,32.75,1984,16,7.86
-5.75,33.25,1984,16,8.5
-5.75,33.75,1984,16,10.95
-5.25,28.25,1984,16,11.03
-5.25,28.75,1984,16,9.9
-5.25,29.25,1984,16,9.62
-5.25,29.75,1984,16,8.81
-5.25,30.25,1984,16,7.79
-5.25,30.75,1984,16,6.59
-5.25,31.25,1984,16,4.97
-5.25,31.75,1984,16,4.86
-5.25,32.25,1984,16,5.11
-5.25,32.75,1984,16,5.14
-5.25,33.25,1984,16,5.6
-5.25,33.75,1984,16,8.43
-4.75,28.25,1984,16,8.45
-4.75,28.75,1984,16,5.77
-4.75,29.25,1984,16,5.85
-4.75,29.75,1984,16,6.54
-4.75,30.25,1984,16,6.32
-4.75,30.75,1984,16,4.84
-4.75,31.25,1984,16,2.83
-4.75,31.75,1984,16,2.77
-4.75,32.25,1984,16,3.17
-4.75,32.75,1984,16,3.45
-4.75,33.25,1984,16,4.06
-4.75,33.75,1984,16,6.47
-4.25,28.25,1984,16,4.01
-4.25,28.75,1984,16,1.6
-4.25,29.25,1984,16,2.01
-4.25,29.75,1984,16,3.18
-4.25,30.25,1984,16,3.68
-4.25,30.75,1984,16,3.08
-4.25,31.25,1984,16,1.91
-4.25,31.75,1984,16,1.97
-4.25,32.25,1984,16,2.64
-4.25,32.75,1984,16,3.26
-4.25,33.25,1984,16,4.08
-4.25,33.75,1984,16,6.27
-3.75,28.25,1984,16,2.44
-3.75,28.75,1984,16,0.83
-3.75,29.25,1984,16,1.34
-3.75,29.75,1984,16,2.12
-3.75,30.25,1984,16,2.71
-3.75,30.75,1984,16,2.8
-3.75,31.25,1984,16,2.17
-3.75,31.75,1984,16,2.24
-3.75,32.25,1984,16,2.91
-3.75,32.75,1984,16,4.0
-3.75,33.25,1984,16,5.92
-3.75,33.75,1984,16,9.63
-3.25,28.25,1984,16,2.75
-3.25,28.75,1984,16,0.9
-3.25,29.25,1984,16,1.36
-3.25,29.75,1984,16,2.43
-3.25,30.25,1984,16,3.14
-3.25,30.75,1984,16,3.07
-3.25,31.25,1984,16,2.34
-3.25,31.75,1984,16,2.33
-3.25,32.25,1984,16,3.37
-3.25,32.75,1984,16,4.62
-3.25,33.25,1984,16,6.78
-3.25,33.75,1984,16,12.07
-2.75,28.25,1984,16,3.19
-2.75,28.75,1984,16,1.45
-2.75,29.25,1984,16,1.59
-2.75,29.75,1984,16,2.24
-2.75,30.25,1984,16,2.63
-2.75,30.75,1984,16,2.4
-2.75,31.25,1984,16,1.65
-2.75,31.75,1984,16,1.58
-2.75,32.25,1984,16,2.51
-2.75,32.75,1984,16,3.29
-2.75,33.25,1984,16,4.42
-2.75,33.75,1984,16,8.05
-2.25,28.25,1984,16,2.92
-2.25,28.75,1984,16,2.19
-2.25,29.25,1984,16,2.02
-2.25,29.75,1984,16,1.96
-2.25,30.25,1984,16,1.85
-2.25,30.75,1984,16,1.55
-2.25,31.25,1984,16,0.95
-2.25,31.75,1984,16,0.79
-2.25,32.25,1984,16,0.83
-2.25,32.75,1984,16,1.08
-2.25,33.25,1984,16,1.52
-2.25,33.75,1984,16,2.16
-11.75,28.25,1984,17,8.12
-11.75,28.75,1984,17,10.87
-11.75,29.25,1984,17,11.09
-11.75,29.75,1984,17,10.61
-11.75,30.25,1984,17,10.18
-11.75,30.75,1984,17,9.76
-11.75,31.25,1984,17,8.51
-11.75,31.75,1984,17,8.59
-11.75,32.25,1984,17,12.82
-11.75,32.75,1984,17,15.8
-11.75,33.25,1984,17,16.05
-11.75,33.75,1984,17,15.96
-11.25,28.25,1984,17,10.49
-11.25,28.75,1984,17,14.41
-11.25,29.25,1984,17,15.5
-11.25,29.75,1984,17,15.88
-11.25,30.25,1984,17,15.72
-11.25,30.75,1984,17,14.91
-11.25,31.25,1984,17,13.09
-11.25,31.75,1984,17,12.89
-11.25,32.25,1984,17,16.03
-11.25,32.75,1984,17,18.45
-11.25,33.25,1984,17,19.73
-11.25,33.75,1984,17,23.07
-10.75,28.25,1984,17,14.48
-10.75,28.75,1984,17,21.1
-10.75,29.25,1984,17,20.79
-10.75,29.75,1984,17,21.37
-10.75,30.25,1984,17,21.62
-10.75,30.75,1984,17,20.72
-10.75,31.25,1984,17,18.24
-10.75,31.75,1984,17,17.7
-10.75,32.25,1984,17,19.44
-10.75,32.75,1984,17,22.14
-10.75,33.25,1984,17,25.84
-10.75,33.75,1984,17,31.92
-10.25,28.25,1984,17,22.56
-10.25,28.75,1984,17,33.46
-10.25,29.25,1984,17,31.92
-10.25,29.75,1984,17,31.72
-10.25,30.25,1984,17,31.7
-10.25,30.75,1984,17,30.26
-10.25,31.25,1984,17,25.29
-10.25,31.75,1984,17,24.75
-10.25,32.25,1984,17,22.49
-10.25,32.75,1984,17,22.38
-10.25,33.25,1984,17,25.96
-10.25,33.75,1984,17,32.37
-9.75,28.25,1984,17,28.87
-9.75,28.75,1984,17,40.28
-9.75,29.25,1984,17,40.83
-9.75,29.75,1984,17,42.02
-9.75,30.25,1984,17,42.39
-9.75,30.75,1984,17,40.25
-9.75,31.25,1984,17,33.65
-9.75,31.75,1984,17,31.44
-9.75,32.25,1984,17,24.63
-9.75,32.75,1984,17,19.92
-9.75,33.25,1984,17,20.52
-9.75,33.75,1984,17,26.12
-9.25,28.25,1984,17,23.5
-9.25,28.75,1984,17,31.58
-9.25,29.25,1984,17,34.42
-9.25,29.75,1984,17,38.04
-9.25,30.25,1984,17,39.97
-9.25,30.75,1984,17,38.95
-9.25,31.25,1984,17,34.91
-9.25,31.75,1984,17,29.95
-9.25,32.25,1984,17,25.53
-9.25,32.75,1984,17,22.24
-9.25,33.25,1984,17,21.47
-9.25,33.75,1984,17,25.38
-8.75,28.25,1984,17,11.38
-8.75,28.75,1984,17,15.96
-8.75,29.25,1984,17,21.45
-8.75,29.75,1984,17,26.62
-8.75,30.25,1984,17,30.04
-8.75,30.75,1984,17,30.54
-8.75,31.25,1984,17,27.23
-8.75,31.75,1984,17,24.76
-8.75,32.25,1984,17,29.66
-8.75,32.75,1984,17,34.9
-8.75,33.25,1984,17,37.49
-8.75,33.75,1984,17,38.46
-8.25,28.25,1984,17,5.31
-8.25,28.75,1984,17,8.92
-8.25,29.25,1984,17,17.11
-8.25,29.75,1984,17,22.33
-8.25,30.25,1984,17,24.7
-8.25,30.75,1984,17,24.32
-8.25,31.25,1984,17,21.27
-8.25,31.75,1984,17,25.26
-8.25,32.25,1984,17,36.98
-8.25,32.75,1984,17,48.74
-8.25,33.25,1984,17,54.54
-8.25,33.75,1984,17,50.09
-7.75,28.25,1984,17,5.54
-7.75,28.75,1984,17,9.64
-7.75,29.25,1984,17,14.96
-7.75,29.75,1984,17,18.95
-7.75,30.25,1984,17,20.04
-7.75,30.75,1984,17,19.74
-7.75,31.25,1984,17,22.7
-7.75,31.75,1984,17,26.41
-7.75,32.25,1984,17,40.11
-7.75,32.75,1984,17,52.49
-7.75,33.25,1984,17,56.1
-7.75,33.75,1984,17,47.3
-7.25,28.25,1984,17,6.04
-7.25,28.75,1984,17,8.94
-7.25,29.25,1984,17,10.31
-7.25,29.75,1984,17,14.99
-7.25,30.25,1984,17,18.3
-7.25,30.75,1984,17,20.25
-7.25,31.25,1984,17,25.51
-7.25,31.75,1984,17,26.26
-7.25,32.25,1984,17,40.17
-7.25,32.75,1984,17,51.5
-7.25,33.25,1984,17,51.78
-7.25,33.75,1984,17,39.78
-6.75,28.25,1984,17,6.03
-6.75,28.75,1984,17,7.01
-6.75,29.25,1984,17,8.67
-6.75,29.75,1984,17,13.7
-6.75,30.25,1984,17,17.84
-6.75,30.75,1984,17,19.57
-6.75,31.25,1984,17,20.18
-6.75,31.75,1984,17,23.2
-6.75,32.25,1984,17,36.31
-6.75,32.75,1984,17,46.59
-6.75,33.25,1984,17,47.18
-6.75,33.75,1984,17,37.27
-6.25,28.25,1984,17,6.91
-6.25,28.75,1984,17,6.9
-6.25,29.25,1984,17,8.2
-6.25,29.75,1984,17,11.17
-6.25,30.25,1984,17,13.03
-6.25,30.75,1984,17,12.48
-6.25,31.25,1984,17,9.66
-6.25,31.75,1984,17,12.24
-6.25,32.25,1984,17,22.29
-6.25,32.75,1984,17,30.94
-6.25,33.25,1984,17,33.36
-6.25,33.75,1984,17,28.89
-5.75,28.25,1984,17,8.16
-5.75,28.75,1984,17,7.62
-5.75,29.25,1984,17,7.83
-5.75,29.75,1984,17,10.28
-5.75,30.25,1984,17,11.62
-5.75,30.75,1984,17,10.32
-5.75,31.25,1984,17,6.7
-5.75,31.75,1984,17,6.96
-5.75,32.25,1984,17,9.85
-5.75,32.75,1984,17,13.48
-5.75,33.25,1984,17,15.78
-5.75,33.75,1984,17,14.5
-5.25,28.25,1984,17,7.82
-5.25,28.75,1984,17,7.1
-5.25,29.25,1984,17,7.15
-5.25,29.75,1984,17,10.87
-5.25,30.25,1984,17,13.66
-5.25,30.75,1984,17,12.99
-5.25,31.25,1984,17,8.42
-5.25,31.75,1984,17,7.62
-5.25,32.25,1984,17,6.2
-5.25,32.75,1984,17,5.93
-5.25,33.25,1984,17,6.94
-5.25,33.75,1984,17,7.66
-4.75,28.25,1984,17,5.28
-4.75,28.75,1984,17,3.76
-4.75,29.25,1984,17,4.72
-4.75,29.75,1984,17,9.13
-4.75,30.25,1984,17,12.06
-4.75,30.75,1984,17,11.23
-4.75,31.25,1984,17,6.98
-4.75,31.75,1984,17,5.5
-4.75,32.25,1984,17,4.8
-4.75,32.75,1984,17,4.7
-4.75,33.25,1984,17,4.94
-4.75,33.75,1984,17,5.2
-4.25,28.25,1984,17,3.19
-4.25,28.75,1984,17,1.24
-4.25,29.25,1984,17,2.62
-4.25,29.75,1984,17,7.56
-4.25,30.25,1984,17,10.38
-4.25,30.75,1984,17,9.32
-4.25,31.25,1984,17,6.54
-4.25,31.75,1984,17,5.07
-4.25,32.25,1984,17,4.09
-4.25,32.75,1984,17,3.75
-4.25,33.25,1984,17,4.0
-4.25,33.75,1984,17,4.6
-3.75,28.25,1984,17,2.34
-3.75,28.75,1984,17,0.74
-3.75,29.25,1984,17,2.01
-3.75,29.75,1984,17,8.36
-3.75,30.25,1984,17,11.9
-3.75,30.75,1984,17,10.63
-3.75,31.25,1984,17,8.41
-3.75,31.75,1984,17,8.31
-3.75,32.25,1984,17,5.26
-3.75,32.75,1984,17,3.31
-3.75,33.25,1984,17,3.89
-3.75,33.75,1984,17,5.73
-3.25,28.25,1984,17,1.73
-3.25,28.75,1984,17,0.4
-3.25,29.25,1984,17,1.22
-3.25,29.75,1984,17,6.87
-3.25,30.25,1984,17,10.58
-3.25,30.75,1984,17,10.18
-3.25,31.25,1984,17,8.17
-3.25,31.75,1984,17,8.44
-3.25,32.25,1984,17,5.57
-3.25,32.75,1984,17,3.62
-3.25,33.25,1984,17,4.6
-3.25,33.75,1984,17,8.41
-2.75,28.25,1984,17,1.34
-2.75,28.75,1984,17,0.27
-2.75,29.25,1984,17,0.59
-2.75,29.75,1984,17,2.86
-2.75,30.25,1984,17,5.11
-2.75,30.75,1984,17,6.04
-2.75,31.25,1984,17,4.99
-2.75,31.75,1984,17,3.87
-2.75,32.25,1984,17,3.12
-2.75,32.75,1984,17,2.87
-2.75,33.25,1984,17,3.67
-2.75,33.75,1984,17,6.57
-2.25,28.25,1984,17,1.19
-2.25,28.75,1984,17,0.44
-2.25,29.25,1984,17,0.4
-2.25,29.75,1984,17,0.74
-2.25,30.25,1984,17,1.39
-2.25,30.75,1984,17,1.93
-2.25,31.25,1984,17,1.59
-2.25,31.75,1984,17,0.97
-2.25,32.25,1984,17,0.81
-2.25,32.75,1984,17,0.97
-2.25,33.25,1984,17,1.34
-2.25,33.75,1984,17,1.77
-11.75,28.25,1984,18,3.62
-11.75,28.75,1984,18,5.52
-11.75,29.25,1984,18,7.46
-11.75,29.75,1984,18,10.46
-11.75,30.25,1984,18,12.34
-11.75,30.75,1984,18,12.34
-11.75,31.25,1984,18,11.1
-11.75,31.75,1984,18,11.74
-11.75,32.25,1984,18,19.83
-11.75,32.75,1984,18,25.92
-11.75,33.25,1984,18,27.03
-11.75,33.75,1984,18,26.64
-11.25,28.25,1984,18,5.41
-11.25,28.75,1984,18,7.88
-11.25,29.25,1984,18,11.66
-11.25,29.75,1984,18,16.72
-11.25,30.25,1984,18,19.44
-11.25,30.75,1984,18,18.77
-11.25,31.25,1984,18,16.22
-11.25,31.75,1984,18,16.76
-11.25,32.25,1984,18,23.52
-11.25,32.75,1984,18,28.76
-11.25,33.25,1984,18,30.04
-11.25,33.75,1984,18,30.23
-10.75,28.25,1984,18,9.88
-10.75,28.75,1984,18,14.31
-10.75,29.25,1984,18,16.34
-10.75,29.75,1984,18,22.8
-10.75,30.25,1984,18,27.01
-10.75,30.75,1984,18,27.12
-10.75,31.25,1984,18,26.04
-10.75,31.75,1984,18,25.13
-10.75,32.25,1984,18,30.25
-10.75,32.75,1984,18,35.57
-10.75,33.25,1984,18,37.92
-10.75,33.75,1984,18,36.84
-10.25,28.25,1984,18,16.0
-10.25,28.75,1984,18,22.72
-10.25,29.25,1984,18,22.97
-10.25,29.75,1984,18,31.07
-10.25,30.25,1984,18,38.49
-10.25,30.75,1984,18,42.06
-10.25,31.25,1984,18,43.91
-10.25,31.75,1984,18,43.37
-10.25,32.25,1984,18,43.76
-10.25,32.75,1984,18,43.12
-10.25,33.25,1984,18,40.21
-10.25,33.75,1984,18,34.48
-9.75,28.25,1984,18,20.55
-9.75,28.75,1984,18,26.45
-9.75,29.25,1984,18,29.14
-9.75,29.75,1984,18,43.58
-9.75,30.25,1984,18,55.18
-9.75,30.75,1984,18,59.07
-9.75,31.25,1984,18,60.07
-9.75,31.75,1984,18,59.7
-9.75,32.25,1984,18,49.45
-9.75,32.75,1984,18,39.41
-9.75,33.25,1984,18,31.97
-9.75,33.75,1984,18,21.8
-9.25,28.25,1984,18,23.32
-9.25,28.75,1984,18,25.58
-9.25,29.25,1984,18,30.04
-9.25,29.75,1984,18,46.8
-9.25,30.25,1984,18,58.21
-9.25,30.75,1984,18,60.73
-9.25,31.25,1984,18,65.01
-9.25,31.75,1984,18,59.14
-9.25,32.25,1984,18,42.15
-9.25,32.75,1984,18,29.62
-9.25,33.25,1984,18,24.25
-9.25,33.75,1984,18,15.93
-8.75,28.25,1984,18,27.81
-8.75,28.75,1984,18,26.78
-8.75,29.25,1984,18,28.8
-8.75,29.75,1984,18,36.09
-8.75,30.25,1984,18,42.22
-8.75,30.75,1984,18,46.52
-8.75,31.25,1984,18,54.11
-8.75,31.75,1984,18,48.7
-8.75,32.25,1984,18,33.31
-8.75,32.75,1984,18,22.1
-8.75,33.25,1984,18,18.54
-8.75,33.75,1984,18,15.41
-8.25,28.25,1984,18,35.76
-8.25,28.75,1984,18,34.02
-8.25,29.25,1984,18,30.88
-8.25,29.75,1984,18,27.92
-8.25,30.25,1984,18,28.49
-8.25,30.75,1984,18,32.79
-8.25,31.25,1984,18,37.83
-8.25,31.75,1984,18,39.99
-8.25,32.25,1984,18,25.68
-8.25,32.75,1984,18,14.6
-8.25,33.25,1984,18,12.68
-8.25,33.75,1984,18,12.09
-7.75,28.25,1984,18,42.12
-7.75,28.75,1984,18,34.44
-7.75,29.25,1984,18,35.03
-7.75,29.75,1984,18,27.71
-7.75,30.25,1984,18,23.39
-7.75,30.75,1984,18,24.96
-7.75,31.25,1984,18,27.21
-7.75,31.75,1984,18,28.34
-7.75,32.25,1984,18,18.58
-7.75,32.75,1984,18,11.13
-7.75,33.25,1984,18,9.92
-7.75,33.75,1984,18,9.59
-7.25,28.25,1984,18,40.44
-7.25,28.75,1984,18,31.05
-7.25,29.25,1984,18,35.6
-7.25,29.75,1984,18,32.27
-7.25,30.25,1984,18,26.85
-7.25,30.75,1984,18,22.01
-7.25,31.25,1984,18,17.33
-7.25,31.75,1984,18,14.78
-7.25,32.25,1984,18,12.82
-7.25,32.75,1984,18,11.5
-7.25,33.25,1984,18,11.1
-7.25,33.75,1984,18,12.16
-6.75,28.25,1984,18,31.79
-6.75,28.75,1984,18,30.57
-6.75,29.25,1984,18,32.88
-6.75,29.75,1984,18,34.97
-6.75,30.25,1984,18,34.86
-6.75,30.75,1984,18,28.52
-6.75,31.25,1984,18,9.77
-6.75,31.75,1984,18,7.51
-6.75,32.25,1984,18,9.39
-6.75,32.75,1984,18,11.37
-6.75,33.25,1984,18,12.42
-6.75,33.75,1984,18,14.46
-6.25,28.25,1984,18,19.64
-6.25,28.75,1984,18,22.6
-6.25,29.25,1984,18,25.68
-6.25,29.75,1984,18,32.39
-6.25,30.25,1984,18,36.95
-6.25,30.75,1984,18,31.74
-6.25,31.25,1984,18,7.34
-6.25,31.75,1984,18,4.25
-6.25,32.25,1984,18,5.49
-6.25,32.75,1984,18,8.26
-6.25,33.25,1984,18,10.7
-6.25,33.75,1984,18,11.88
-5.75,28.25,1984,18,9.08
-5.75,28.75,1984,18,11.13
-5.75,29.25,1984,18,13.81
-5.75,29.75,1984,18,22.41
-5.75,30.25,1984,18,26.74
-5.75,30.75,1984,18,21.64
-5.75,31.25,1984,18,6.99
-5.75,31.75,1984,18,3.88
-5.75,32.25,1984,18,3.18
-5.75,32.75,1984,18,4.55
-5.75,33.25,1984,18,6.86
-5.75,33.75,1984,18,8.17
-5.25,28.25,1984,18,3.86
-5.25,28.75,1984,18,4.11
-5.25,29.25,1984,18,5.03
-5.25,29.75,1984,18,8.74
-5.25,30.25,1984,18,11.24
-5.25,30.75,1984,18,10.21
-5.25,31.25,1984,18,4.97
-5.25,31.75,1984,18,3.27
-5.25,32.25,1984,18,2.55
-5.25,32.75,1984,18,2.81
-5.25,33.25,1984,18,3.95
-5.25,33.75,1984,18,5.77
-4.75,28.25,1984,18,1.82
-4.75,28.75,1984,18,1.35
-4.75,29.25,1984,18,1.55
-4.75,29.75,1984,18,2.41
-4.75,30.25,1984,18,3.2
-4.75,30.75,1984,18,3.32
-4.75,31.25,1984,18,2.3
-4.75,31.75,1984,18,1.92
-4.75,32.25,1984,18,2.36
-4.75,32.75,1984,18,2.82
-4.75,33.25,1984,18,3.21
-4.75,33.75,1984,18,4.1
-4.25,28.25,1984,18,1.32
-4.25,28.75,1984,18,0.92
-4.25,29.25,1984,18,1.37
-4.25,29.75,1984,18,1.8
-4.25,30.25,1984,18,2.13
-4.25,30.75,1984,18,2.05
-4.25,31.25,1984,18,1.07
-4.25,31.75,1984,18,1.43
-4.25,32.25,1984,18,1.95
-4.25,32.75,1984,18,2.36
-4.25,33.25,1984,18,2.72
-4.25,33.75,1984,18,3.35
-3.75,28.25,1984,18,1.49
-3.75,28.75,1984,18,1.34
-3.75,29.25,1984,18,2.2
-3.75,29.75,1984,18,3.9
-3.75,30.25,1984,18,5.01
-3.75,30.75,1984,18,4.55
-3.75,31.25,1984,18,1.94
-3.75,31.75,1984,18,2.08
-3.75,32.25,1984,18,1.93
-3.75,32.75,1984,18,1.89
-3.75,33.25,1984,18,2.47
-3.75,33.75,1984,18,4.25
-3.25,28.25,1984,18,1.56
-3.25,28.75,1984,18,1.26
-3.25,29.25,1984,18,2.43
-3.25,29.75,1984,18,6.4
-3.25,30.25,1984,18,8.71
-3.25,30.75,1984,18,7.48
-3.25,31.25,1984,18,3.41
-3.25,31.75,1984,18,2.98
-3.25,32.25,1984,18,2.02
-3.25,32.75,1984,18,1.51
-3.25,33.25,1984,18,2.89
-3.25,33.75,1984,18,8.12
-2.75,28.25,1984,18,1.58
-2.75,28.75,1984,18,1.12
-2.75,29.25,1984,18,2.09
-2.75,29.75,1984,18,5.71
-2.75,30.25,1984,18,8.13
-2.75,30.75,1984,18,7.36
-2.75,31.25,1984,18,3.34
-2.75,31.75,1984,18,2.18
-2.75,32.25,1984,18,1.26
-2.75,32.75,1984,18,0.92
-2.75,33.25,1984,18,2.21
-2.75,33.75,1984,18,6.95
-2.25,28.25,1984,18,2.2
-2.25,28.75,1984,18,1.91
-2.25,29.25,1984,18,1.88
-2.25,29.75,1984,18,3.03
-2.25,30.25,1984,18,4.12
-2.25,30.75,1984,18,4.05
-2.25,31.25,1984,18,1.84
-2.25,31.75,1984,18,0.82
-2.25,32.25,1984,18,0.4
-2.25,32.75,1984,18,0.35
-2.25,33.25,1984,18,0.7
-2.25,33.75,1984,18,1.75
-11.75,28.25,1984,19,8.42
-11.75,28.75,1984,19,10.82
-11.75,29.25,1984,19,12.26
-11.75,29.75,1984,19,20.89
-11.75,30.25,1984,19,26.99
-11.75,30.75,1984,19,27.94
-11.75,31.25,1984,19,28.31
-11.75,31.75,1984,19,25.25
-11.75,32.25,1984,19,28.04
-11.75,32.75,1984,19,31.05
-11.75,33.25,1984,19,32.97
-11.75,33.75,1984,19,36.78
-11.25,28.25,1984,19,11.08
-11.25,28.75,1984,19,14.73
-11.25,29.25,1984,19,15.44
-11.25,29.75,1984,19,21.85
-11.25,30.25,1984,19,26.86
-11.25,30.75,1984,19,30.21
-11.25,31.25,1984,19,38.47
-11.25,31.75,1984,19,36.23
-11.25,32.25,1984,19,37.15
-11.25,32.75,1984,19,38.84
-11.25,33.25,1984,19,39.99
-11.25,33.75,1984,19,40.34
-10.75,28.25,1984,19,12.89
-10.75,28.75,1984,19,16.19
-10.75,29.25,1984,19,16.18
-10.75,29.75,1984,19,19.77
-10.75,30.25,1984,19,24.17
-10.75,30.75,1984,19,29.34
-10.75,31.25,1984,19,37.94
-10.75,31.75,1984,19,38.01
-10.75,32.25,1984,19,39.02
-10.75,32.75,1984,19,41.07
-10.75,33.25,1984,19,42.81
-10.75,33.75,1984,19,41.4
-10.25,28.25,1984,19,12.61
-10.25,28.75,1984,19,14.71
-10.25,29.25,1984,19,14.14
-10.25,29.75,1984,19,15.56
-10.25,30.25,1984,19,18.97
-10.25,30.75,1984,19,24.09
-10.25,31.25,1984,19,30.43
-10.25,31.75,1984,19,30.79
-10.25,32.25,1984,19,33.68
-10.25,32.75,1984,19,36.82
-10.25,33.25,1984,19,37.95
-10.25,33.75,1984,19,34.85
-9.75,28.25,1984,19,10.73
-9.75,28.75,1984,19,11.18
-9.75,29.25,1984,19,11.41
-9.75,29.75,1984,19,14.33
-9.75,30.25,1984,19,17.52
-9.75,30.75,1984,19,20.09
-9.75,31.25,1984,19,22.76
-9.75,31.75,1984,19,24.2
-9.75,32.25,1984,19,27.36
-9.75,32.75,1984,19,29.16
-9.75,33.25,1984,19,27.73
-9.75,33.75,1984,19,22.44
-9.25,28.25,1984,19,8.52
-9.25,28.75,1984,19,7.4
-9.25,29.25,1984,19,8.45
-9.25,29.75,1984,19,15.32
-9.25,30.25,1984,19,19.45
-9.25,30.75,1984,19,20.15
-9.25,31.25,1984,19,24.54
-9.25,31.75,1984,19,24.8
-9.25,32.25,1984,19,26.19
-9.25,32.75,1984,19,26.58
-9.25,33.25,1984,19,26.53
-9.25,33.75,1984,19,29.34
-8.75,28.25,1984,19,7.61
-8.75,28.75,1984,19,4.65
-8.75,29.25,1984,19,5.34
-8.75,29.75,1984,19,13.62
-8.75,30.25,1984,19,19.72
-8.75,30.75,1984,19,23.33
-8.75,31.25,1984,19,33.56
-8.75,31.75,1984,19,32.11
-8.75,32.25,1984,19,27.23
-8.75,32.75,1984,19,25.18
-8.75,33.25,1984,19,29.31
-8.75,33.75,1984,19,40.02
-8.25,28.25,1984,19,7.39
-8.25,28.75,1984,19,2.99
-8.25,29.25,1984,19,3.68
-8.25,29.75,1984,19,10.01
-8.25,30.25,1984,19,17.59
-8.25,30.75,1984,19,25.75
-8.25,31.25,1984,19,37.49
-8.25,31.75,1984,19,42.59
-8.25,32.25,1984,19,28.23
-8.25,32.75,1984,19,20.2
-8.25,33.25,1984,19,26.08
-8.25,33.75,1984,19,35.29
-7.75,28.25,1984,19,12.1
-7.75,28.75,1984,19,3.1
-7.75,29.25,1984,19,4.46
-7.75,29.75,1984,19,6.87
-7.75,30.25,1984,19,12.25
-7.75,30.75,1984,19,20.96
-7.75,31.25,1984,19,31.76
-7.75,31.75,1984,19,35.71
-7.75,32.25,1984,19,25.35
-7.75,32.75,1984,19,19.58
-7.75,33.25,1984,19,24.13
-7.75,33.75,1984,19,31.53
-7.25,28.25,1984,19,20.25
-7.25,28.75,1984,19,6.3
-7.25,29.25,1984,19,7.21
-7.25,29.75,1984,19,5.39
-7.25,30.25,1984,19,5.79
-7.25,30.75,1984,19,10.33
-7.25,31.25,1984,19,17.83
-7.25,31.75,1984,19,15.92
-7.25,32.25,1984,19,18.04
-7.25,32.75,1984,19,20.86
-7.25,33.25,1984,19,24.96
-7.25,33.75,1984,19,34.81
-6.75,28.25,1984,19,23.02
-6.75,28.75,1984,19,13.57
-6.75,29.25,1984,19,12.11
-6.75,29.75,1984,19,6.57
-6.75,30.25,1984,19,3.16
-6.75,30.75,1984,19,4.21
-6.75,31.25,1984,19,8.13
-6.75,31.75,1984,19,9.32
-6.75,32.25,1984,19,14.4
-6.75,32.75,1984,19,18.83
-6.75,33.25,1984,19,22.59
-6.75,33.75,1984,19,30.13
-6.25,28.25,1984,19,18.34
-6.25,28.75,1984,19,18.75
-6.25,29.25,1984,19,16.21
-6.25,29.75,1984,19,10.19
-6.25,30.25,1984,19,6.61
-6.25,30.75,1984,19,6.91
-6.25,31.25,1984,19,8.06
-6.25,31.75,1984,19,10.43
-6.25,32.25,1984,19,12.89
-6.25,32.75,1984,19,15.09
-6.25,33.25,1984,19,16.67
-6.25,33.75,1984,19,17.24
-5.75,28.25,1984,19,9.85
-5.75,28.75,1984,19,14.21
-5.75,29.25,1984,19,16.15
-5.75,29.75,1984,19,16.14
-5.75,30.25,1984,19,15.22
-5.75,30.75,1984,19,13.82
-5.75,31.25,1984,19,11.81
-5.75,31.75,1984,19,11.81
-5.75,32.25,1984,19,12.6
-5.75,32.75,1984,19,12.43
-5.75,33.25,1984,19,10.88
-5.75,33.75,1984,19,8.84
-5.25,28.25,1984,19,4.31
-5.25,28.75,1984,19,6.11
-5.25,29.25,1984,19,11.79
-5.25,29.75,1984,19,17.97
-5.25,30.25,1984,19,20.17
-5.25,30.75,1984,19,17.63
-5.25,31.25,1984,19,13.29
-5.25,31.75,1984,19,12.55
-5.25,32.25,1984,19,11.03
-5.25,32.75,1984,19,8.81
-5.25,33.25,1984,19,6.15
-5.25,33.75,1984,19,3.5
-4.75,28.25,1984,19,2.24
-4.75,28.75,1984,19,1.96
-4.75,29.25,1984,19,5.09
-4.75,29.75,1984,19,10.81
-4.75,30.25,1984,19,14.6
-4.75,30.75,1984,19,14.51
-4.75,31.25,1984,19,11.18
-4.75,31.75,1984,19,10.71
-4.75,32.25,1984,19,7.57
-4.75,32.75,1984,19,4.82
-4.75,33.25,1984,19,3.28
-4.75,33.75,1984,19,1.51
-4.25,28.25,1984,19,1.46
-4.25,28.75,1984,19,0.71
-4.25,29.25,1984,19,1.66
-4.25,29.75,1984,19,5.23
-4.25,30.25,1984,19,8.31
-4.25,30.75,1984,19,9.28
-4.25,31.25,1984,19,8.05
-4.25,31.75,1984,19,6.75
-4.25,32.25,1984,19,4.47
-4.25,32.75,1984,19,2.69
-4.25,33.25,1984,19,1.84
-4.25,33.75,1984,19,1.36
-3.75,28.25,1984,19,1.21
-3.75,28.75,1984,19,0.5
-3.75,29.25,1984,19,1.27
-3.75,29.75,1984,19,3.58
